Date,Open,High,Low,Close,Adj Close,Volume
2016-07-18,98.699997,100.129997,98.599998,99.830002,97.168938,36493867
2016-07-19,99.559998,100.000000,99.339996,99.870003,97.207863,23779924
2016-07-20,100.000000,100.459999,99.735001,99.959999,97.295471,26275968
2016-07-21,99.830002,101.000000,99.129997,99.430000,96.779617,32702028
2016-07-22,99.260002,99.300003,98.309998,98.660004,96.030151,28313669
2016-07-25,98.250000,98.839996,96.919998,97.339996,94.745316,40382921
2016-07-26,96.820000,97.970001,96.419998,96.669998,94.093178,56239822
2016-07-27,104.264999,104.349998,102.750000,102.949997,100.205765,92344820
2016-07-28,102.830002,104.449997,102.820000,104.339996,101.558731,39869839
2016-07-29,104.190002,104.550003,103.680000,104.209999,101.432190,27733688
2016-08-01,104.410004,106.150002,104.410004,106.050003,103.223152,38167871
2016-08-02,106.050003,106.070000,104.000000,104.480003,101.695000,33816556
2016-08-03,104.809998,105.839996,104.769997,105.790001,102.970078,30202641
2016-08-04,105.580002,106.000000,105.279999,105.870003,103.186935,27408650
2016-08-05,106.269997,107.650002,106.180000,107.480003,104.756149,40553402
2016-08-08,107.519997,108.370003,107.160004,108.370003,105.623573,28037220
2016-08-09,108.230003,108.940002,108.010002,108.809998,106.052444,26315204
2016-08-10,108.709999,108.900002,107.760002,108.000000,105.262947,24008505
2016-08-11,108.519997,108.930000,107.849998,107.930000,105.194733,27484506
2016-08-12,107.779999,108.440002,107.779999,108.180000,105.438385,18660434
2016-08-15,108.139999,109.540001,108.080002,109.480003,106.705452,25868209
2016-08-16,109.629997,110.230003,109.209999,109.379997,106.607979,33794448
2016-08-17,109.099998,109.370003,108.339996,109.220001,106.452034,25355976
2016-08-18,109.230003,109.599998,109.019997,109.080002,106.315598,21984703
2016-08-19,108.769997,109.690002,108.360001,109.360001,106.588501,25368072
2016-08-22,108.860001,109.099998,107.849998,108.510002,105.760040,25820230
2016-08-23,108.589996,109.320000,108.529999,108.849998,106.091408,21257669
2016-08-24,108.565002,108.750000,107.680000,108.029999,105.292191,23675081
2016-08-25,107.389999,107.879997,106.680000,107.570000,104.843857,25086248
2016-08-26,107.410004,107.949997,106.309998,106.940002,104.229820,27766291
2016-08-29,106.620003,107.440002,106.290001,106.820000,104.112854,24970300
2016-08-30,105.800003,106.500000,105.500000,106.000000,103.313644,24863945
2016-08-31,105.660004,106.569901,105.639999,106.099998,103.411110,29656620
2016-09-01,106.139999,106.800003,105.620003,106.730003,104.025146,26701523
2016-09-02,107.699997,108.000000,106.820000,107.730003,104.999809,26802450
2016-09-06,107.900002,108.300003,107.510002,107.699997,104.970566,26880391
2016-09-07,107.830002,108.760002,107.070000,108.360001,105.613808,42364328
2016-09-08,107.250000,107.269997,105.239998,105.519997,102.845802,53002026
2016-09-09,104.639999,105.720001,103.129997,103.129997,100.516373,46556984
2016-09-12,102.650002,105.720001,102.529999,105.440002,102.767830,45292770
2016-09-13,107.510002,108.790001,107.239998,107.949997,105.214218,62176190
2016-09-14,108.730003,113.029999,108.599998,111.769997,108.937408,112340318
2016-09-15,113.860001,115.730003,113.489998,115.570000,112.641106,90613177
2016-09-16,115.120003,116.129997,114.040001,114.919998,112.007599,79886911
2016-09-19,115.190002,116.180000,113.250000,113.580002,110.701553,47023046
2016-09-20,113.050003,114.120003,112.510002,113.570000,110.691795,34514269
2016-09-21,113.849998,113.988998,112.441002,113.550003,110.672302,36003185
2016-09-22,114.349998,114.940002,114.000000,114.620003,111.715187,31073984
2016-09-23,114.419998,114.790001,111.550003,112.709999,109.853584,52481151
2016-09-26,111.639999,113.389999,111.550003,112.879997,110.019272,29869442
2016-09-27,113.000000,113.180000,112.339996,113.089996,110.223953,24607412
2016-09-28,113.690002,114.639999,113.430000,113.949997,111.062164,29641085
2016-09-29,113.160004,113.800003,111.800003,112.180000,109.337036,35886990
2016-09-30,112.459999,113.370003,111.800003,113.050003,110.184990,36379106
2016-10-03,112.709999,113.050003,112.279999,112.519997,109.668419,21701760
2016-10-04,113.059998,114.309998,112.629997,113.000000,110.136223,29736835
2016-10-05,113.400002,113.660004,112.690002,113.050003,110.184990,21453089
2016-10-06,113.699997,114.339996,113.129997,113.889999,111.003700,28779313
2016-10-07,114.309998,114.559998,113.510002,114.059998,111.169373,24358443
2016-10-10,115.019997,116.750000,114.720001,116.050003,113.108940,36235956
2016-10-11,117.699997,118.690002,116.199997,116.300003,113.352600,64041043
2016-10-12,117.349998,117.980003,116.750000,117.339996,114.366241,37586787
2016-10-13,116.790001,117.440002,115.720001,116.980003,114.015373,35192406
2016-10-14,117.879997,118.169998,117.129997,117.629997,114.648895,35652191
2016-10-17,117.330002,117.839996,116.779999,117.550003,114.570938,23624896
2016-10-18,118.180000,118.209999,117.449997,117.470001,114.492966,24553478
2016-10-19,117.250000,117.760002,113.800003,117.120003,114.151833,20034594
2016-10-20,116.860001,117.379997,116.330002,117.059998,114.093346,24125801
2016-10-21,116.809998,116.910004,116.279999,116.599998,113.644997,23192665
2016-10-24,117.099998,117.739998,117.000000,117.650002,114.668396,23538673
2016-10-25,117.949997,118.360001,117.309998,118.250000,115.253197,48128970
2016-10-26,114.309998,115.699997,113.309998,115.589996,112.660622,66134219
2016-10-27,115.389999,115.860001,114.099998,114.480003,111.578751,34562045
2016-10-28,113.870003,115.209999,113.449997,113.720001,110.837990,37861662
2016-10-31,113.650002,114.230003,113.199997,113.540001,110.662560,26419398
2016-11-01,113.459999,113.769997,110.529999,111.489998,108.664513,43825812
2016-11-02,111.400002,112.349998,111.230003,111.589996,108.761963,28331709
2016-11-03,110.980003,111.459999,109.550003,109.830002,107.183449,26932602
2016-11-04,108.529999,110.250000,108.110001,108.839996,106.217316,30836997
2016-11-07,110.080002,110.510002,109.459999,110.410004,107.749466,32560000
2016-11-08,110.309998,111.720001,109.699997,111.059998,108.383812,24254179
2016-11-09,109.879997,111.320000,108.050003,110.879997,108.208153,59176361
2016-11-10,111.089996,111.089996,105.830002,107.790001,105.192612,57134541
2016-11-11,107.120003,108.870003,106.550003,108.430000,105.817177,34143898
2016-11-14,107.709999,107.808998,104.080002,105.709999,103.162735,51175504
2016-11-15,106.570000,107.680000,106.159302,107.110001,104.529022,32264510
2016-11-16,106.699997,110.230003,106.599998,109.989998,107.339577,58840522
2016-11-17,109.809998,110.349998,108.830002,109.949997,107.300560,27632003
2016-11-18,109.720001,110.540001,109.660004,110.059998,107.407906,28428917
2016-11-21,110.120003,111.989998,110.010002,111.730003,109.037666,29264571
2016-11-22,111.949997,112.419998,111.400002,111.800003,109.105980,25965534
2016-11-23,111.360001,111.510002,110.330002,111.230003,108.549706,27426394
2016-11-25,111.129997,111.870003,110.949997,111.790001,109.096207,11475922
2016-11-28,111.430000,112.464996,111.389999,111.570000,108.881500,27193983
2016-11-29,110.779999,112.029999,110.070000,111.459999,108.774185,28528750
2016-11-30,111.599998,112.199997,110.269997,110.519997,107.856827,36162258
2016-12-01,110.364998,110.940002,109.029999,109.489998,106.851639,37086862
2016-12-02,109.169998,110.089996,108.849998,109.900002,107.251762,26527997
2016-12-05,110.000000,110.029999,108.250000,109.110001,106.480797,34324540
2016-12-06,109.500000,110.360001,109.190002,109.949997,107.300560,26195462
2016-12-07,109.260002,111.190002,109.160004,111.029999,108.354530,29998719
2016-12-08,110.860001,112.430000,110.599998,112.120003,109.418266,27068316
2016-12-09,112.309998,114.699997,112.309998,113.949997,111.204163,34402627
2016-12-12,113.290001,115.000000,112.489998,113.300003,110.569824,26374377
2016-12-13,113.839996,115.919998,113.750000,115.190002,112.414284,43733811
2016-12-14,115.040001,116.199997,114.980003,115.190002,112.414284,34031834
2016-12-15,115.379997,116.730003,115.230003,115.820000,113.029106,46524544
2016-12-16,116.470001,116.500000,115.644997,115.970001,113.175491,44351134
2016-12-19,115.800003,117.379997,115.750000,116.639999,113.829346,27779423
2016-12-20,116.739998,117.500000,116.680000,116.949997,114.131874,21424965
2016-12-21,116.800003,117.400002,116.779999,117.059998,114.239227,23724084
2016-12-22,116.349998,116.510002,115.639999,116.290001,113.487778,26085854
2016-12-23,115.589996,116.519997,115.589996,116.519997,113.712234,14249484
2016-12-27,116.519997,117.800003,116.489998,117.260002,114.434402,18296855
2016-12-28,117.519997,118.016602,116.199997,116.760002,113.946449,20905892
2016-12-29,116.449997,117.109497,116.400002,116.730003,113.917198,15039519
2016-12-30,116.650002,117.199997,115.430000,115.820000,113.029106,30586265
